Date,Pasar Sukaramai,Pasar Aksara,Pasar Petisah,Pusat Pasar,Pasar Brayan
2024-04-19,0.16901408450704225,0.14285714285714285,0.11851851851851852,0.24031007751937988,0.10000000000000003
2024-04-22,0.21830985915492962,0.14285714285714285,0.2222222222222222,0.2868217054263566,0.14285714285714285
2024-04-23,0.21830985915492962,0.14285714285714285,0.2222222222222222,0.2868217054263566,0.14285714285714285
2024-04-24,0.21830985915492962,0.14285714285714285,0.2222222222222222,0.2868217054263566,0.14285714285714285
2024-04-25,0.21830985915492962,0.14285714285714285,0.2222222222222222,0.2868217054263566,0.14285714285714285
2024-04-26,0.21830985915492962,0.14285714285714285,0.2222222222222222,0.2868217054263566,0.14285714285714285
2024-04-29,0.5633802816901409,0.4285714285714286,0.4444444444444444,0.5503875968992249,0.4285714285714286
2024-04-30,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.5116279069767442,0.4285714285714286
2024-05-01,0.46478873239436624,0.4285714285714286,0.37037037037037035,0.5116279069767442,0.4285714285714286
2024-05-02,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.44186046511627913,0.4285714285714286
2024-05-03,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.44186046511627913,0.4285714285714286
2024-05-06,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-07,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-08,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-09,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-10,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-13,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-14,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-15,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-16,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-17,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-05-20,0.8732394366197184,0.7142857142857143,0.7777777777777779,0.8062015503875968,0.7499999999999999
2024-05-21,0.43661971830985913,0.5,0.5925925925925927,0.6124031007751938,0.5
2024-05-22,0.43661971830985913,0.5,0.4814814814814815,0.496124031007752,0.5
2024-05-23,0.43661971830985913,0.5,0.4814814814814815,0.496124031007752,0.5
2024-05-24,0.43661971830985913,0.5,0.4814814814814815,0.496124031007752,0.5
2024-05-27,0.43661971830985913,0.5,0.4814814814814815,0.496124031007752,0.5
2024-05-28,0.43661971830985913,0.4285714285714286,0.4444444444444444,0.4573643410852713,0.3928571428571429
2024-05-29,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.4573643410852713,0.3928571428571429
2024-05-30,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.4573643410852713,0.3928571428571429
2024-05-31,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.4573643410852713,0.3928571428571429
2024-06-03,0.46478873239436624,0.4285714285714286,0.4444444444444444,0.5116279069767442,0.4642857142857143
2024-06-04,0.4014084507042254,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.4642857142857143
2024-06-05,0.4014084507042254,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4642857142857143
2024-06-06,0.4014084507042254,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4642857142857143
2024-06-07,0.4014084507042254,0.4285714285714286,0.4444444444444444,0.496124031007752,0.44285714285714284
2024-06-10,0.5211267605633804,0.5,0.5185185185185185,0.5736434108527131,0.5714285714285714
2024-06-11,0.43661971830985913,0.4285714285714286,0.4444444444444444,0.4186046511627907,0.5
2024-06-12,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6899224806201552,0.6
2024-06-13,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6899224806201552,0.6
2024-06-14,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6201550387596899,0.5714285714285714
2024-06-17,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6201550387596899,0.5714285714285714
2024-06-18,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6201550387596899,0.5714285714285714
2024-06-19,0.5633802816901409,0.5714285714285714,0.5925925925925927,0.6511627906976745,0.5714285714285714
2024-06-20,0.4859154929577465,0.5,0.5185185185185185,0.5348837209302326,0.5714285714285714
2024-06-21,0.4859154929577465,0.5,0.5185185185185185,0.496124031007752,0.5
2024-06-24,0.3380281690140845,0.3571428571428571,0.37037037037037035,0.37984496124031014,0.2857142857142857
2024-06-25,0.2816901408450705,0.2857142857142857,0.2962962962962963,0.37984496124031014,0.2571428571428571
2024-06-26,0.2816901408450705,0.2857142857142857,0.2962962962962963,0.3023255813953489,0.2571428571428571
2024-06-27,0.16901408450704225,0.2857142857142857,0.2962962962962963,0.20155038759689925,0.17142857142857143
2024-06-28,0.16901408450704225,0.2857142857142857,0.2962962962962963,0.20155038759689925,0.17142857142857143
2024-07-01,0.5211267605633804,0.4285714285714286,0.4444444444444444,0.496124031007752,0.4285714285714286
2024-07-02,0.3098591549295775,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.3142857142857143
2024-07-03,0.2676056338028169,0.2857142857142857,0.2962962962962963,0.4186046511627907,0.3142857142857143
2024-07-04,0.2676056338028169,0.2857142857142857,0.2962962962962963,0.34108527131782945,0.2857142857142857
2024-07-05,0.2676056338028169,0.2857142857142857,0.2962962962962963,0.3023255813953489,0.2857142857142857
2024-07-08,0.323943661971831,0.2857142857142857,0.2962962962962963,0.34108527131782945,0.34285714285714286
2024-07-09,0.323943661971831,0.2142857142857143,0.2962962962962963,0.34108527131782945,0.22142857142857142
2024-07-10,0.2676056338028169,0.2142857142857143,0.2222222222222222,0.310077519379845,0.22142857142857142
2024-07-11,0.2676056338028169,0.2142857142857143,0.2222222222222222,0.2713178294573643,0.22142857142857142
2024-07-12,0.21830985915492962,0.2142857142857143,0.2222222222222222,0.2713178294573643,0.22142857142857142
2024-07-15,0.3802816901408451,0.2857142857142857,0.2962962962962963,0.4186046511627907,0.37857142857142856
2024-07-16,0.295774647887324,0.22857142857142854,0.2666666666666667,0.3023255813953489,0.2857142857142857
2024-07-17,0.23943661971830987,0.2142857142857143,0.23703703703703705,0.2713178294573643,0.22857142857142854
2024-07-18,0.23943661971830987,0.2142857142857143,0.23703703703703705,0.2713178294573643,0.22857142857142854
2024-07-19,0.15492957746478875,0.17142857142857143,0.20740740740740737,0.20155038759689925,0.17142857142857143
2024-07-22,0.15492957746478875,0.17142857142857143,0.20740740740740737,0.20155038759689925,0.17142857142857143
2024-07-23,0.15492957746478875,0.17142857142857143,0.20740740740740737,0.20155038759689925,0.17142857142857143
2024-07-24,0.1267605633802817,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.10000000000000003
2024-07-25,0.1267605633802817,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.10000000000000003
2024-07-26,0.1267605633802817,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.10000000000000003
2024-07-29,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.14285714285714285
2024-07-30,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.14285714285714285
2024-07-31,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.14285714285714285
2024-08-01,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.17054263565891475,0.14285714285714285
2024-08-02,0.1830985915492958,0.2142857142857143,0.20740740740740737,0.2248062015503876,0.19285714285714284
2024-08-05,0.2816901408450705,0.2857142857142857,0.2962962962962963,0.3255813953488372,0.2857142857142857
2024-08-06,0.2816901408450705,0.2857142857142857,0.2962962962962963,0.3255813953488372,0.2857142857142857
2024-08-07,0.2816901408450705,0.2857142857142857,0.2962962962962963,0.3255813953488372,0.2857142857142857
2024-08-08,0.45070422535211274,0.3571428571428571,0.37037037037037035,0.37984496124031014,0.37857142857142856
2024-08-09,0.45070422535211274,0.3571428571428571,0.37037037037037035,0.44186046511627913,0.41428571428571426
2024-08-12,0.45070422535211274,0.3571428571428571,0.37037037037037035,0.496124031007752,0.41428571428571426
2024-08-13,0.3802816901408451,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.3642857142857143
2024-08-14,0.3380281690140845,0.3571428571428571,0.2962962962962963,0.4186046511627907,0.3642857142857143
2024-08-15,0.3380281690140845,0.3571428571428571,0.2962962962962963,0.34108527131782945,0.3642857142857143
2024-08-16,0.2676056338028169,0.2857142857142857,0.2962962962962963,0.34108527131782945,0.2857142857142857
2024-08-19,0.323943661971831,0.2857142857142857,0.2962962962962963,0.34108527131782945,0.3571428571428571
2024-08-20,0.2676056338028169,0.2857142857142857,0.2962962962962963,0.34108527131782945,0.30000000000000004
2024-08-21,0.2112676056338028,0.2857142857142857,0.2962962962962963,0.23255813953488375,0.19285714285714284
2024-08-22,0.2112676056338028,0.2857142857142857,0.2962962962962963,0.23255813953488375,0.19285714285714284
2024-08-23,0.2112676056338028,0.22857142857142854,0.2962962962962963,0.2248062015503876,0.19285714285714284
2024-08-26,0.1830985915492958,0.22857142857142854,0.23703703703703705,0.2248062015503876,0.15714285714285714
2024-08-27,0.1830985915492958,0.22857142857142854,0.23703703703703705,0.20155038759689925,0.15714285714285714
2024-08-28,0.1830985915492958,0.22857142857142854,0.23703703703703705,0.20155038759689925,0.15714285714285714
2024-08-29,0.1830985915492958,0.22857142857142854,0.23703703703703705,0.20155038759689925,0.15714285714285714
2024-08-30,0.1830985915492958,0.22857142857142854,0.23703703703703705,0.20155038759689925,0.15714285714285714
2024-09-02,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.18604651162790697,0.11428571428571427
2024-09-03,0.15492957746478875,0.14285714285714285,0.1481481481481482,0.18604651162790697,0.11428571428571427
2024-09-04,0.09859154929577468,0.11428571428571427,0.11851851851851852,0.13953488372093026,0.08571428571428574
2024-09-05,0.09859154929577468,0.11428571428571427,0.11851851851851852,0.13953488372093026,0.08571428571428574
2024-09-06,0.09859154929577468,0.11428571428571427,0.11851851851851852,0.13953488372093026,0.08571428571428574
2024-09-09,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-10,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-11,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-12,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-13,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-17,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-18,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.05714285714285716
2024-09-19,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.10000000000000003
2024-09-20,0.04225352112676056,0.05714285714285716,0.04444444444444445,0.09302325581395349,0.10000000000000003
2024-09-23,0.014084507042253558,0.0,0.0,0.031007751937984496,0.0
2024-09-24,0.07042253521126762,0.05714285714285716,0.05925925925925929,0.06201550387596899,0.05714285714285716
2024-09-25,0.07042253521126762,0.05714285714285716,0.05925925925925929,0.06201550387596899,0.05714285714285716
2024-09-26,0.07042253521126762,0.05714285714285716,0.05925925925925929,0.06201550387596899,0.05714285714285716
2024-09-27,0.07042253521126762,0.05714285714285716,0.05925925925925929,0.06201550387596899,0.05714285714285716
2024-09-30,0.07042253521126762,0.05714285714285716,0.05925925925925929,0.06201550387596899,0.05714285714285716
2024-10-01,0.07042253521126762,0.01428571428571429,0.014814814814814836,0.04651162790697677,0.05714285714285716
2024-10-02,0.014084507042253558,0.0,0.0,0.015503875968992276,0.0
2024-10-03,0.014084507042253558,0.0,0.0,0.015503875968992276,0.0
2024-10-04,0.014084507042253558,0.0,0.0,0.015503875968992276,0.0
2024-10-07,0.09859154929577468,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.11428571428571427
2024-10-08,0.09859154929577468,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.11428571428571427
2024-10-09,0.09859154929577468,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.11428571428571427
2024-10-10,0.09859154929577468,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.11428571428571427
2024-10-11,0.09859154929577468,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.11428571428571427
2024-10-14,0.22535211267605637,0.08571428571428574,0.0888888888888889,0.2635658914728682,0.22142857142857142
2024-10-15,0.1267605633802817,0.08571428571428574,0.0888888888888889,0.20155038759689925,0.15714285714285714
2024-10-16,0.16901408450704225,0.08571428571428574,0.0888888888888889,0.20155038759689925,0.15714285714285714
2024-10-17,0.16901408450704225,0.08571428571428574,0.0888888888888889,0.20155038759689925,0.15714285714285714
2024-10-18,0.16901408450704225,0.08571428571428574,0.0888888888888889,0.20155038759689925,0.15714285714285714
2024-10-21,0.2112676056338028,0.18571428571428572,0.2222222222222222,0.21705426356589147,0.22142857142857142
2024-10-22,0.2112676056338028,0.18571428571428572,0.2222222222222222,0.21705426356589147,0.22142857142857142
2024-10-23,0.1830985915492958,0.14285714285714285,0.2222222222222222,0.21705426356589147,0.15714285714285714
2024-10-24,0.1830985915492958,0.14285714285714285,0.2222222222222222,0.21705426356589147,0.15714285714285714
2024-10-25,0.1830985915492958,0.14285714285714285,0.2222222222222222,0.21705426356589147,0.15714285714285714
2024-10-28,0.05633802816901412,0.05714285714285716,0.05925925925925929,0.07751937984496127,0.08571428571428574
2024-10-29,0.05633802816901412,0.05714285714285716,0.05925925925925929,0.07751937984496127,0.05714285714285716
2024-10-30,0.05633802816901412,0.05714285714285716,0.05925925925925929,0.04651162790697677,0.05714285714285716
2024-10-31,0.05633802816901412,0.01428571428571429,0.029629629629629672,0.0,0.05714285714285716
2024-11-01,0.05633802816901412,0.01428571428571429,0.029629629629629672,0.0,0.05714285714285716
2024-11-04,0.09859154929577468,0.11428571428571427,0.11851851851851852,0.16279069767441862,0.11428571428571427
2024-11-05,0.09859154929577468,0.07142857142857145,0.07407407407407407,0.10077519379844962,0.11428571428571427
2024-11-06,0.04225352112676056,0.01428571428571429,0.029629629629629672,0.04651162790697677,0.05714285714285716
2024-11-07,0.04225352112676056,0.01428571428571429,0.029629629629629672,0.04651162790697677,0.05714285714285716
2024-11-08,0.07746478873239437,0.06428571428571428,0.05925925925925929,0.10077519379844962,0.08571428571428574
2024-11-11,0.04225352112676056,0.05714285714285716,0.05925925925925929,0.10077519379844962,0.05714285714285716
2024-11-12,0.04225352112676056,0.05714285714285716,0.05925925925925929,0.10077519379844962,0.05714285714285716
2024-11-13,0.04225352112676056,0.05714285714285716,0.05925925925925929,0.10077519379844962,0.05714285714285716
2024-11-14,0.04225352112676056,0.05714285714285716,0.05925925925925929,0.10077519379844962,0.05714285714285716
2024-11-15,0.04225352112676056,0.05714285714285716,0.05925925925925929,0.10077519379844962,0.05714285714285716
2024-11-18,0.04225352112676056,0.02857142857142858,0.05925925925925929,0.06976744186046513,0.05714285714285716
2024-11-19,0.04225352112676056,0.02857142857142858,0.05925925925925929,0.06976744186046513,0.05714285714285716
2024-11-20,0.04225352112676056,0.0,0.029629629629629672,0.06976744186046513,0.02857142857142858
2024-11-21,0.04225352112676056,0.0,0.029629629629629672,0.06976744186046513,0.02857142857142858
2024-11-22,0.04225352112676056,0.0,0.029629629629629672,0.06976744186046513,0.02857142857142858
2024-11-25,0.0,0.0,0.029629629629629672,0.015503875968992276,0.0
2024-11-26,0.0,0.0,0.029629629629629672,0.015503875968992276,0.0
2024-11-28,0.16901408450704225,0.14285714285714285,0.11851851851851852,0.12403100775193798,0.14285714285714285
2024-11-29,0.16901408450704225,0.14285714285714285,0.11851851851851852,0.14728682170542634,0.14285714285714285
2024-12-02,0.014084507042253558,0.0,0.0,0.04651162790697677,0.0
2024-12-03,0.014084507042253558,0.0,0.0,0.031007751937984496,0.0
2024-12-04,0.09859154929577468,0.07142857142857145,0.07407407407407407,0.07751937984496127,0.05714285714285716
2024-12-05,0.09859154929577468,0.07142857142857145,0.07407407407407407,0.07751937984496127,0.05714285714285716
2024-12-06,0.09859154929577468,0.07142857142857145,0.07407407407407407,0.06201550387596899,0.05714285714285716
2024-12-09,0.09859154929577468,0.07142857142857145,0.08148148148148149,0.07751937984496127,0.11428571428571427
2024-12-10,0.08450704225352113,0.07142857142857145,0.08148148148148149,0.07751937984496127,0.05714285714285716
2024-12-11,0.08450704225352113,0.07142857142857145,0.08148148148148149,0.07751937984496127,0.05714285714285716
2024-12-12,0.08450704225352113,0.07142857142857145,0.08148148148148149,0.07751937984496127,0.05714285714285716
2024-12-13,0.08450704225352113,0.07142857142857145,0.08148148148148149,0.06201550387596899,0.05714285714285716
2024-12-16,0.15492957746478875,0.2142857142857143,0.2222222222222222,0.18604651162790697,0.2
2024-12-17,0.15492957746478875,0.14285714285714285,0.2222222222222222,0.18604651162790697,0.11428571428571427
2024-12-18,0.15492957746478875,0.14285714285714285,0.2222222222222222,0.18604651162790697,0.11428571428571427
2024-12-19,0.15492957746478875,0.14285714285714285,0.2222222222222222,0.18604651162790697,0.11428571428571427
2024-12-20,0.15492957746478875,0.14285714285714285,0.2222222222222222,0.17054263565891475,0.11428571428571427
2024-12-23,0.22535211267605637,0.2142857142857143,0.23703703703703705,0.2248062015503876,0.2571428571428571
2024-12-24,0.4859154929577465,0.2857142857142857,0.37037037037037035,0.36434108527131787,0.37142857142857144
2024-12-27,0.4859154929577465,0.4285714285714286,0.4444444444444444,0.4573643410852713,0.4571428571428572
2024-12-30,0.3943661971830986,0.3142857142857143,0.37037037037037035,0.4186046511627907,0.4
2024-12-31,0.3943661971830986,0.3142857142857143,0.37037037037037035,0.4186046511627907,0.4
2025-01-01,0.3943661971830986,0.3142857142857143,0.37037037037037035,0.4186046511627907,0.4
2025-01-02,0.5211267605633804,0.4,0.4444444444444444,0.5736434108527131,0.4285714285714286
2025-01-03,0.5211267605633804,0.4,0.4444444444444444,0.496124031007752,0.4285714285714286
2025-01-06,0.3943661971830986,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.37142857142857144
2025-01-07,0.295774647887324,0.2857142857142857,0.32592592592592595,0.3023255813953489,0.2857142857142857
2025-01-08,0.295774647887324,0.2857142857142857,0.32592592592592595,0.3023255813953489,0.2857142857142857
2025-01-09,0.295774647887324,0.2857142857142857,0.32592592592592595,0.3023255813953489,0.2857142857142857
2025-01-10,0.295774647887324,0.2857142857142857,0.32592592592592595,0.2713178294573643,0.2857142857142857
2025-01-13,0.3380281690140845,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.41428571428571426
2025-01-14,0.3380281690140845,0.3571428571428571,0.37037037037037035,0.4186046511627907,0.41428571428571426
2025-01-15,0.43661971830985913,0.4285714285714286,0.4444444444444444,0.5348837209302326,0.4571428571428572
2025-01-16,0.5915492957746479,0.5,0.5185185185185185,0.5736434108527131,0.6285714285714286
2025-01-17,0.5915492957746479,0.4285714285714286,0.4444444444444444,0.4573643410852713,0.6285714285714286
2025-01-20,0.5915492957746479,0.4285714285714286,0.5185185185185185,0.5736434108527131,0.5428571428571428
2025-01-21,0.5915492957746479,0.4285714285714286,0.5185185185185185,0.5736434108527131,0.5428571428571428
2025-01-22,0.7323943661971831,0.6428571428571429,0.6666666666666667,0.8449612403100775,0.8214285714285715
